[Fri Mar 25 23:15:17.555720 2016] [:error] [pid 1910] [client 127.0.0.1:41349] PHP Warning:  preg_match_all() expects parameter 2 to be string, array given in /home/evgen/www/test/index.php on line 58
[Fri Mar 25 23:15:17.555775 2016] [:error] [pid 1910] [client 127.0.0.1:41349] PHP Warning:  preg_match_all() expects parameter 2 to be string, array given in /home/evgen/www/test/index.php on line 58
[Fri Mar 25 23:15:17.555792 2016] [:error] [pid 1910] [client 127.0.0.1:41349] PHP Warning:  preg_match_all() expects parameter 2 to be string, array given in /home/evgen/www/test/index.php on line 58
[Fri Mar 25 23:15:17.555808 2016] [:error] [pid 1910] [client 127.0.0.1:41349] PHP Warning:  preg_match_all() expects parameter 2 to be string, array given in /home/evgen/www/test/index.php on line 58
[Sat Mar 26 09:13:41.850788 2016] [:error] [pid 1912] [client 127.0.0.1:58126] PHP Notice:  Undefined variable: a in /home/evgen/www/test/index.php on line 58
[Sat Mar 26 09:14:19.564569 2016] [:error] [pid 1913] [client 127.0.0.1:58202] PHP Parse error:  syntax error, unexpected 'print_r' (T_STRING) in /home/evgen/www/test/index.php on line 59
[Sat Mar 26 09:14:28.220903 2016] [:error] [pid 1916] [client 127.0.0.1:58221] PHP Notice:  Undefined variable: a in /home/evgen/www/test/index.php on line 58
[Sat Mar 26 09:14:52.355975 2016] [:error] [pid 1918] [client 127.0.0.1:58270] PHP Notice:  Undefined variable: a in /home/evgen/www/test/index.php on line 58
[Sat Mar 26 09:20:42.960873 2016] [:error] [pid 1911] [client 127.0.0.1:59087] PHP Warning:  preg_match_all(): Compilation failed: nothing to repeat at offset 136 in /home/evgen/www/test/index.php on line 65
[Sat Mar 26 09:53:21.281493 2016] [:error] [pid 1911] [client 127.0.0.1:34872] PHP Warning:  preg_match_all(): Compilation failed: nothing to repeat at offset 0 in /home/evgen/www/test/index.php on line 71
[Sat Mar 26 09:53:22.776026 2016] [:error] [pid 1911] [client 127.0.0.1:34872] PHP Warning:  preg_match_all(): Compilation failed: nothing to repeat at offset 0 in /home/evgen/www/test/index.php on line 71
[Sat Mar 26 09:53:23.527642 2016] [:error] [pid 1911] [client 127.0.0.1:34872] PHP Warning:  preg_match_all(): Compilation failed: nothing to repeat at offset 0 in /home/evgen/www/test/index.php on line 71
[Sat Mar 26 09:54:11.371040 2016] [:error] [pid 1912] [client 127.0.0.1:34973] PHP Warning:  preg_match_all(): Compilation failed: nothing to repeat at offset 0 in /home/evgen/www/test/index.php on line 71
[Sat Mar 26 09:54:12.289635 2016] [:error] [pid 1912] [client 127.0.0.1:34973] PHP Warning:  preg_match_all(): Compilation failed: nothing to repeat at offset 0 in /home/evgen/www/test/index.php on line 71
[Sat Mar 26 09:54:13.073228 2016] [:error] [pid 1912] [client 127.0.0.1:34973] PHP Warning:  preg_match_all(): Compilation failed: nothing to repeat at offset 0 in /home/evgen/www/test/index.php on line 71
[Sat Mar 26 20:08:32.257563 2016] [:error] [pid 1912] [client 127.0.0.1:52805] PHP Parse error:  syntax error, unexpected 'print_r' (T_STRING) in /home/evgen/www/test/index.php on line 57
[Sat Mar 26 20:08:34.117016 2016] [:error] [pid 1913] [client 127.0.0.1:52810] PHP Parse error:  syntax error, unexpected 'print_r' (T_STRING) in /home/evgen/www/test/index.php on line 57
[Sat Mar 26 20:29:12.363059 2016] [:error] [pid 1918] [client 127.0.0.1:55319] PHP Notice:  Array to string conversion in /home/evgen/www/test/index.php on line 64
[Sat Mar 26 20:29:23.508365 2016] [:error] [pid 3105] [client 127.0.0.1:55342] PHP Notice:  Array to string conversion in /home/evgen/www/test/index.php on line 64
[Sat Mar 26 20:29:24.377645 2016] [:error] [pid 3105] [client 127.0.0.1:55342] PHP Notice:  Array to string conversion in /home/evgen/www/test/index.php on line 64
